datetime,pcs_power,solar_power,grid_power,dg_power,load_power,grid_import_power,grid_export_power,bess_discharge,bess_charge,bess_charge_grid,bess_charge_solar,load_demand_30min,grid_demand_30min,soc
2025-09-09 15:00:00,112.86733333333332,21.49705,-6.597333333333333,0.0,141.98333333333332,6.791333333333333,0.19399999999999998,112.86733333333332,0.0,0.0,0.0,146.03333333333322,76.88600000000001,90.39999999999999
2025-09-09 16:00:00,140.81266666666667,0.0,2.375333333333333,0.0,139.64833333333334,0.0,2.375333333333333,140.81266666666667,0.0,0.0,0.0,146.08999999999992,0.7066666666666667,67.28333333333333
2025-09-09 17:00:00,90.983,0.0,-46.279666666666664,0.0,138.825,47.202666666666666,0.9229999999999999,90.983,0.0,0.0,0.0,143.9699999999999,94.40533333333333,45.300000000000004
2025-09-09 18:00:00,-0.5329999999999999,0.0,-111.05133333333333,0.0,110.15833333333333,111.05133333333333,0.0,0.0,0.5329999999999999,0.5329999999999999,0.0,129.52333333333323,129.17399999999998,40.0
2025-09-09 19:00:00,-0.418,0.0,-101.97399999999999,0.0,100.86166666666665,101.97399999999999,0.0,0.0,0.418,0.418,0.0,107.64333333333325,108.90800000000002,39.833333333333336
2025-09-09 20:00:00,-51.239666666666665,0.0,-150.542,0.0,98.88833333333332,150.542,0.0,0.0,51.239666666666665,51.239666666666665,0.0,104.89666666666658,156.74066666666667,42.6
2025-09-09 21:00:00,-55.12566666666666,0.0,-133.88633333333334,0.0,77.70666666666666,133.88633333333334,0.0,0.0,55.12566666666666,55.12566666666666,0.0,89.48666666666657,145.894,50.56666666666667
2025-09-09 22:00:00,-54.562666666666665,0.0,-143.78566666666666,0.0,88.07166666666666,143.78566666666666,0.0,0.0,54.562666666666665,54.562666666666665,0.0,92.42333333333325,148.1866666666667,58.43333333333334
2025-09-09 23:00:00,-53.535666666666664,0.0,-140.84933333333333,0.0,86.66833333333332,140.84933333333333,0.0,0.0,53.535666666666664,53.535666666666664,0.0,92.94666666666656,146.804,66.21666666666665
2025-09-10 00:00:00,-52.882999999999996,0.0,-143.40766666666667,0.0,90.095,143.40766666666667,0.0,0.0,52.882999999999996,52.882999999999996,0.0,98.20333333333325,151.60999999999999,73.73333333333333
2025-09-10 01:00:00,-51.48499999999999,0.0,-184.39033333333333,0.0,132.83166666666665,184.39033333333333,0.0,0.0,51.48499999999999,51.48499999999999,0.0,142.0466666666666,193.5293333333333,81.25
2025-09-10 02:00:00,-50.33333333333333,0.0,-164.42666666666665,0.0,114.63999999999999,164.42666666666665,0.0,0.0,50.33333333333333,50.33333333333333,0.0,126.40999999999991,177.64266666666666,88.33333333333333
2025-09-10 03:00:00,-47.85666666666666,0.0,-189.88466666666665,0.0,141.16333333333333,189.88466666666665,0.0,0.0,47.85666666666666,47.85666666666666,0.0,143.98333333333323,191.92533333333336,95.16666666666667
2025-09-10 04:00:00,126.65599999999999,9.541899999999998,-16.160666666666664,0.0,153.25,16.445999999999998,0.2853333333333333,126.65599999999999,0.0,0.0,0.0,160.91666666666657,163.83,88.5
2025-09-10 05:00:00,114.604,44.228966666666665,-0.032999999999999974,0.0,160.43666666666667,0.3926666666666666,0.35966666666666663,114.604,0.0,0.0,0.0,169.6099999999999,0.7853333333333333,68.64999999999999
2025-09-10 06:00:00,11.555333333333332,44.0514,-105.18466666666666,0.0,160.88,105.18466666666666,0.0,13.214333333333332,1.6589999999999998,1.6589999999999998,0.0,177.22666666666657,115.57733333333334,56.1
2025-09-10 07:00:00,-7.257333333333333,100.32103333333333,-77.56633333333333,0.0,171.98499999999999,77.56633333333333,0.0,0.0,7.257333333333333,3.579150000000001,3.678183333333332,174.70666666666656,116.06400000000001,56.0
2025-09-10 08:00:00,-77.96233333333333,219.00858333333332,-0.2576666666666667,0.0,142.6,0.5503333333333333,0.29266666666666663,0.0,77.96233333333333,1.7296666666666702,76.23266666666666,160.95666666666656,17.174000000000003,61.13333333333333
2025-09-10 09:00:00,-102.95333333333332,250.40428333333332,8.725,0.0,139.26333333333332,0.0,8.725,0.0,102.95333333333332,0.0,102.95333333333332,145.50999999999988,0.5,74.95
2025-09-10 10:00:00,-109.35499999999999,254.12248333333332,24.636333333333333,0.0,118.95833333333333,0.0,24.636333333333333,0.0,109.35499999999999,0.0,109.35499999999999,130.03666666666655,-0.0,91.26666666666667
2025-09-10 11:00:00,-7.231999999999999,236.4623333333333,112.083,0.0,116.53166666666667,0.0,112.083,0.0,7.231999999999999,0.0,7.231999999999999,119.28333333333323,-0.0,99.60000000000001
2025-09-10 12:00:00,0.0,141.00178333333332,-0.5506666666666664,0.0,142.21666666666667,13.050666666666666,12.5,0.0,0.0,0.0,0.0,148.93333333333325,17.363333333333333,100.0
2025-09-10 13:00:00,-1.238,115.96045,-27.62533333333333,0.0,142.01999999999998,27.867666666666665,0.24233333333333323,0.0,1.238,0.8543333333333333,0.38366666666666666,145.05666666666656,41.238,100.0
2025-09-10 14:00:00,-0.5983333333333333,43.250233333333334,-104.65033333333332,0.0,147.78833333333333,104.65033333333332,0.0,0.0,0.5983333333333333,0.5983333333333333,0.0,158.49333333333323,120.628,100.0
2025-09-10 15:00:00,137.21266666666668,14.29955,-9.062333333333333,0.0,161.15,10.068666666666667,1.0063333333333333,137.21266666666668,0.0,0.0,0.0,164.96333333333322,96.43666666666667,88.11666666666667
2025-09-10 16:00:00,143.932,0.0,-0.9023333333333332,0.0,146.135,1.1623333333333332,0.26,143.932,0.0,0.0,0.0,155.6499999999999,2.324666666666667,63.26666666666667
2025-09-10 17:00:00,59.738666666666674,0.0,-83.56799999999998,0.0,143.20333333333332,83.56799999999998,0.0,59.738666666666674,0.0,0.0,0.0,152.19333333333324,144.99866666666665,42.333333333333336
2025-09-10 18:00:00,-0.187,0.0,-141.181,0.0,140.73333333333332,141.181,0.0,0.0,0.187,0.187,0.0,153.96333333333322,154.46,40.0
2025-09-10 19:00:00,-0.9219999999999999,0.0,-108.77666666666666,0.0,107.40499999999999,108.77666666666666,0.0,0.0,0.9219999999999999,0.9219999999999999,0.0,122.88666666666656,123.75266666666668,39.733333333333334
2025-09-10 20:00:00,-51.06433333333334,0.0,-136.92066666666665,0.0,85.155,136.92066666666665,0.0,0.0,51.06433333333334,51.06433333333334,0.0,93.82999999999991,142.14266666666666,42.550000000000004
2025-09-10 21:00:00,-55.13333333333333,0.0,-144.12333333333333,0.0,88.47833333333332,144.12333333333333,0.0,0.0,55.13333333333333,55.13333333333333,0.0,92.70333333333322,148.30333333333334,50.75
2025-09-10 22:00:00,-54.455666666666666,0.0,-137.3203333333333,0.0,81.95666666666666,137.3203333333333,0.0,0.0,54.455666666666666,54.455666666666666,0.0,84.1299999999999,139.58533333333332,58.46666666666667
2025-09-10 23:00:00,-53.669666666666664,0.0,-123.33666666666666,0.0,68.75,123.33666666666666,0.0,0.0,53.669666666666664,53.669666666666664,0.0,78.67666666666656,133.83933333333331,66.26666666666667
2025-09-11 00:00:00,-52.68266666666666,0.0,-139.26233333333332,0.0,86.10333333333332,139.26233333333332,0.0,0.0,52.68266666666666,52.68266666666666,0.0,89.0299999999999,141.96733333333333,73.8
2025-09-11 01:00:00,-51.78233333333333,0.0,-187.44133333333332,0.0,135.73499999999999,187.44133333333332,0.0,0.0,51.78233333333333,51.78233333333333,0.0,149.0566666666666,200.2746666666667,81.16666666666667
2025-09-11 02:00:00,-50.278666666666666,0.0,-163.87,0.0,113.33666666666666,163.87,0.0,0.0,50.278666666666666,50.278666666666666,0.0,126.1799999999999,177.11733333333333,88.33333333333333
2025-09-11 03:00:00,-48.37266666666667,0.0,-168.47233333333332,0.0,119.86333333333332,168.47233333333332,0.0,0.0,48.37266666666667,48.37266666666667,0.0,125.2499999999999,172.346,95.16666666666667
2025-09-11 04:00:00,121.91366666666666,7.8954,-16.68433333333333,0.0,147.2733333333333,16.68433333333333,0.0,121.91366666666666,0.0,0.0,0.0,153.5699999999999,150.55733333333333,88.81666666666666
2025-09-11 05:00:00,103.38866666666667,53.85361666666667,0.42899999999999994,0.0,158.52166666666668,0.223,0.6519999999999999,103.38866666666667,0.0,0.0,0.0,169.4166666666666,0.446,68.13333333333334
2025-09-11 06:00:00,1.6303333333333332,118.82049999999998,-34.269666666666666,0.0,155.76,34.269666666666666,0.0,3.4819999999999998,1.8516666666666666,1.8516666666666666,0.0,162.6633333333332,43.62733333333333,60.01666666666667
2025-09-11 07:00:00,-9.774999999999999,181.2939,-13.191999999999998,0.0,186.02999999999997,13.418333333333333,0.22633333333333333,0.0,9.774999999999999,2.3258999999999976,7.449100000000001,190.6399999999999,30.298666666666666,60.0
2025-09-11 08:00:00,-102.88133333333333,231.99778333333333,1.6956666666666664,0.0,128.69666666666666,0.17566666666666667,1.871333333333333,0.0,102.88133333333333,0.8257500000000016,102.05558333333333,168.90666666666655,0.5206666666666667,67.35000000000001
2025-09-11 09:00:00,-109.55566666666667,261.4793833333333,19.491666666666667,0.0,132.67333333333335,0.0,19.491666666666667,0.0,109.55566666666667,0.0,109.55566666666667,135.30999999999992,-0.0,83.7
2025-09-11 10:00:00,-56.202999999999996,262.38323333333335,66.191,0.0,139.865,0.0,66.191,0.0,56.202999999999996,0.0,56.202999999999996,143.62666666666658,-0.0,97.05
